idproducto;idcentro;nombre;codigo;descripcion
1718;2;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
1719;2;RETROVISOR;GDS0278DW;Repuesto 
1720;2;AMORTIGUADORES;SDFCV44574;Repuesto 
1721;2;BATERIAS DIENER;89JHTF654;Repuesto 
1722;2;TURBINA;ASWD5478;Repuesto 
1723;2;COMPRESOR;5367DRTS58;Repuesto 
1724;2;RADIADOR;ASDR456455;Repuesto 
1725;2;ESCAPE;TYGD5679LL;Repuesto 
1726;2;DISCO DE FRENOS;VGT5862DE;Repuesto 
1727;2;HALOGENOS;ARTY0986450;Repuesto 
1728;2;FILTRO DE AIRE;ADT157863;Repuesto 
1729;2;TIJERETA;4587RADADD;Repuesto 
1730;2;BUJIAS;85FDTG2345;Repuesto 
1731;2;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
1732;2;RETROVISOR;GDS0278DW;Repuesto 
1733;2;AMORTIGUADORES;SDFCV44574;Repuesto 
1734;2;BATERIAS DIENER;89JHTF654;Repuesto 
1735;2;TURBINA;ASWD5478;Repuesto 
1736;2;COMPRESOR;5367DRTS58;Repuesto 
1737;2;RADIADOR;ASDR456455;Repuesto 
1738;2;ESCAPE;TYGD5679LL;Repuesto 
1739;2;DISCO DE FRENOS;VGT5862DE;Repuesto 
1740;2;HALOGENOS;ARTY0986450;Repuesto 
1741;3;FILTRO DE AIRE;ADT157863;Repuesto 
1742;3;TIJERETA;4587RADADD;Repuesto 
1743;3;BUJIAS;85FDTG2345;Repuesto 
1744;3;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
1745;3;RETROVISOR;GDS0278DW;Repuesto 
1746;3;AMORTIGUADORES;SDFCV44574;Repuesto 
1747;3;BATERIAS DIENER;89JHTF654;Repuesto 
1748;3;TURBINA;ASWD5478;Repuesto 
1749;3;COMPRESOR;5367DRTS58;Repuesto 
1750;3;RADIADOR;ASDR456455;Repuesto 
1751;3;ESCAPE;TYGD5679LL;Repuesto 
1752;3;DISCO DE FRENOS;VGT5862DE;Repuesto 
1753;3;HALOGENOS;ARTY0986450;Repuesto 
1754;3;FILTRO DE AIRE;ADT157863;Repuesto 
1755;3;TIJERETA;4587RADADD;Repuesto 
1756;3;BUJIAS;85FDTG2345;Repuesto 
1757;3;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
1758;3;RETROVISOR;GDS0278DW;Repuesto 
1759;3;AMORTIGUADORES;SDFCV44574;Repuesto 
1760;3;BATERIAS DIENER;89JHTF654;Repuesto 
1761;3;TURBINA;ASWD5478;Repuesto 
1762;3;COMPRESOR;5367DRTS58;Repuesto 
1763;3;RADIADOR;ASDR456455;Repuesto 
1764;3;ESCAPE;TYGD5679LL;Repuesto 
1765;3;DISCO DE FRENOS;VGT5862DE;Repuesto 
1766;3;HALOGENOS;ARTY0986450;Repuesto 
1767;3;FILTRO DE AIRE;ADT157863;Repuesto 
1768;3;TIJERETA;4587RADADD;Repuesto 
1769;3;BUJIAS;85FDTG2345;Repuesto 
1770;3;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
1771;3;RETROVISOR;GDS0278DW;Repuesto 
1772;3;AMORTIGUADORES;SDFCV44574;Repuesto 
1773;3;BATERIAS DIENER;89JHTF654;Repuesto 
1774;3;TURBINA;ASWD5478;Repuesto 
1775;3;COMPRESOR;5367DRTS58;Repuesto 
1776;3;RADIADOR;ASDR456455;Repuesto 
1777;3;ESCAPE;TYGD5679LL;Repuesto 
1778;3;DISCO DE FRENOS;VGT5862DE;Repuesto 
1779;3;HALOGENOS;ARTY0986450;Repuesto 
1780;4;FILTRO DE AIRE;ADT157863;Repuesto 
1781;4;TIJERETA;4587RADADD;Repuesto 
1782;4;BUJIAS;85FDTG2345;Repuesto 
1783;4;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
1784;4;RETROVISOR;GDS0278DW;Repuesto 
1785;4;AMORTIGUADORES;SDFCV44574;Repuesto 
1786;4;BATERIAS DIENER;89JHTF654;Repuesto 
1787;4;TURBINA;ASWD5478;Repuesto 
1788;4;COMPRESOR;5367DRTS58;Repuesto 
1789;4;RADIADOR;ASDR456455;Repuesto 
1790;4;ESCAPE;TYGD5679LL;Repuesto 
1791;4;DISCO DE FRENOS;VGT5862DE;Repuesto 
1792;4;HALOGENOS;ARTY0986450;Repuesto 
1793;4;FILTRO DE AIRE;ADT157863;Repuesto 
1794;4;TIJERETA;4587RADADD;Repuesto 
1795;4;BUJIAS;85FDTG2345;Repuesto 
1796;4;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
1797;4;RETROVISOR;GDS0278DW;Repuesto 
1798;4;AMORTIGUADORES;SDFCV44574;Repuesto 
1799;4;BATERIAS DIENER;89JHTF654;Repuesto 
1800;4;TURBINA;ASWD5478;Repuesto 
1801;4;COMPRESOR;5367DRTS58;Repuesto 
1802;4;RADIADOR;ASDR456455;Repuesto 
1803;4;ESCAPE;TYGD5679LL;Repuesto 
1804;4;DISCO DE FRENOS;VGT5862DE;Repuesto 
1805;4;HALOGENOS;ARTY0986450;Repuesto 
1806;4;FILTRO DE AIRE;ADT157863;Repuesto 
1807;4;TIJERETA;4587RADADD;Repuesto 
1808;4;BUJIAS;85FDTG2345;Repuesto 
1809;4;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
1810;4;RETROVISOR;GDS0278DW;Repuesto 
1811;4;AMORTIGUADORES;SDFCV44574;Repuesto 
1812;4;BATERIAS DIENER;89JHTF654;Repuesto 
1813;4;TURBINA;ASWD5478;Repuesto 
1814;4;COMPRESOR;5367DRTS58;Repuesto 
1815;4;RADIADOR;ASDR456455;Repuesto 
1816;4;ESCAPE;TYGD5679LL;Repuesto 
1817;4;DISCO DE FRENOS;VGT5862DE;Repuesto 
1818;4;HALOGENOS;ARTY0986450;Repuesto 
1819;5;FILTRO DE AIRE;ADT157863;Repuesto 
1820;5;TIJERETA;4587RADADD;Repuesto 
1821;5;BUJIAS;85FDTG2345;Repuesto 
1822;5;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
1823;5;RETROVISOR;GDS0278DW;Repuesto 
1824;5;AMORTIGUADORES;SDFCV44574;Repuesto 
1825;5;BATERIAS DIENER;89JHTF654;Repuesto 
1826;5;TURBINA;ASWD5478;Repuesto 
1827;5;COMPRESOR;5367DRTS58;Repuesto 
1828;5;RADIADOR;ASDR456455;Repuesto 
1829;5;ESCAPE;TYGD5679LL;Repuesto 
1830;5;DISCO DE FRENOS;VGT5862DE;Repuesto 
1831;5;HALOGENOS;ARTY0986450;Repuesto 
1832;5;FILTRO DE AIRE;ADT157863;Repuesto 
1833;5;TIJERETA;4587RADADD;Repuesto 
1834;5;BUJIAS;85FDTG2345;Repuesto 
1835;5;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
1836;5;RETROVISOR;GDS0278DW;Repuesto 
1837;5;AMORTIGUADORES;SDFCV44574;Repuesto 
1838;5;BATERIAS DIENER;89JHTF654;Repuesto 
1839;5;TURBINA;ASWD5478;Repuesto 
1840;5;COMPRESOR;5367DRTS58;Repuesto 
1841;5;RADIADOR;ASDR456455;Repuesto 
1842;5;ESCAPE;TYGD5679LL;Repuesto 
1843;5;DISCO DE FRENOS;VGT5862DE;Repuesto 
1844;5;HALOGENOS;ARTY0986450;Repuesto 
1845;5;FILTRO DE AIRE;ADT157863;Repuesto 
1846;5;TIJERETA;4587RADADD;Repuesto 
1847;5;BUJIAS;85FDTG2345;Repuesto 
1848;5;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
1849;5;RETROVISOR;GDS0278DW;Repuesto 
1850;5;AMORTIGUADORES;SDFCV44574;Repuesto 
1851;5;BATERIAS DIENER;89JHTF654;Repuesto 
1852;5;TURBINA;ASWD5478;Repuesto 
1853;5;COMPRESOR;5367DRTS58;Repuesto 
1854;5;RADIADOR;ASDR456455;Repuesto 
1855;5;ESCAPE;TYGD5679LL;Repuesto 
1856;5;DISCO DE FRENOS;VGT5862DE;Repuesto 
1857;5;HALOGENOS;ARTY0986450;Repuesto 
1858;5;FILTRO DE AIRE;ADT157863;Repuesto 
1859;5;TIJERETA;4587RADADD;Repuesto 
1860;5;BUJIAS;85FDTG2345;Repuesto 
1861;5;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
1862;5;RETROVISOR;GDS0278DW;Repuesto 
1863;5;AMORTIGUADORES;SDFCV44574;Repuesto 
1864;5;BATERIAS DIENER;89JHTF654;Repuesto 
1865;5;TURBINA;ASWD5478;Repuesto 
1866;5;COMPRESOR;5367DRTS58;Repuesto 
1867;5;RADIADOR;ASDR456455;Repuesto 
1868;5;ESCAPE;TYGD5679LL;Repuesto 
1869;5;DISCO DE FRENOS;VGT5862DE;Repuesto 
1870;5;HALOGENOS;ARTY0986450;Repuesto 
1871;5;FILTRO DE AIRE;ADT157863;Repuesto 
1872;5;TIJERETA;4587RADADD;Repuesto 
1873;5;BUJIAS;85FDTG2345;Repuesto 
1874;5;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
1875;5;RETROVISOR;GDS0278DW;Repuesto 
1876;5;AMORTIGUADORES;SDFCV44574;Repuesto 
1877;5;BATERIAS DIENER;89JHTF654;Repuesto 
1878;5;TURBINA;ASWD5478;Repuesto 
1879;5;COMPRESOR;5367DRTS58;Repuesto 
1880;5;RADIADOR;ASDR456455;Repuesto 
1881;5;ESCAPE;TYGD5679LL;Repuesto 
1882;5;DISCO DE FRENOS;VGT5862DE;Repuesto 
1883;5;HALOGENOS;ARTY0986450;Repuesto 
1884;5;FILTRO DE AIRE;ADT157863;Repuesto 
1885;5;TIJERETA;4587RADADD;Repuesto 
1886;5;BUJIAS;85FDTG2345;Repuesto 
1887;5;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
1888;5;RETROVISOR;GDS0278DW;Repuesto 
1889;5;AMORTIGUADORES;SDFCV44574;Repuesto 
1890;5;BATERIAS DIENER;89JHTF654;Repuesto 
1891;5;TURBINA;ASWD5478;Repuesto 
1892;5;COMPRESOR;5367DRTS58;Repuesto 
1893;5;RADIADOR;ASDR456455;Repuesto 
1894;5;ESCAPE;TYGD5679LL;Repuesto 
1895;5;DISCO DE FRENOS;VGT5862DE;Repuesto 
1896;5;HALOGENOS;ARTY0986450;Repuesto 
1897;5;FILTRO DE AIRE;ADT157863;Repuesto 
1898;5;TIJERETA;4587RADADD;Repuesto 
1899;5;BUJIAS;85FDTG2345;Repuesto 
1900;5;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
1901;5;RETROVISOR;GDS0278DW;Repuesto 
1902;5;AMORTIGUADORES;SDFCV44574;Repuesto 
1903;5;BATERIAS DIENER;89JHTF654;Repuesto 
1904;5;TURBINA;ASWD5478;Repuesto 
1905;5;COMPRESOR;5367DRTS58;Repuesto 
1906;5;RADIADOR;ASDR456455;Repuesto 
1907;5;ESCAPE;TYGD5679LL;Repuesto 
1908;5;DISCO DE FRENOS;VGT5862DE;Repuesto 
1909;5;HALOGENOS;ARTY0986450;Repuesto 
1910;5;FILTRO DE AIRE;ADT157863;Repuesto 
1911;5;TIJERETA;4587RADADD;Repuesto 
1912;5;BUJIAS;85FDTG2345;Repuesto 
1913;5;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
1914;5;RETROVISOR;GDS0278DW;Repuesto 
1915;5;AMORTIGUADORES;SDFCV44574;Repuesto 
1916;5;BATERIAS DIENER;89JHTF654;Repuesto 
1917;5;TURBINA;ASWD5478;Repuesto 
1918;5;COMPRESOR;5367DRTS58;Repuesto 
1919;5;RADIADOR;ASDR456455;Repuesto 
1920;5;ESCAPE;TYGD5679LL;Repuesto 
1921;5;DISCO DE FRENOS;VGT5862DE;Repuesto 
1922;5;HALOGENOS;ARTY0986450;Repuesto 
1923;5;FILTRO DE AIRE;ADT157863;Repuesto 
1924;5;TIJERETA;4587RADADD;Repuesto 
1925;5;BUJIAS;85FDTG2345;Repuesto 
1926;5;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
1927;5;RETROVISOR;GDS0278DW;Repuesto 
1928;5;AMORTIGUADORES;SDFCV44574;Repuesto 
1929;5;BATERIAS DIENER;89JHTF654;Repuesto 
1930;5;TURBINA;ASWD5478;Repuesto 
1931;5;COMPRESOR;5367DRTS58;Repuesto 
1932;5;RADIADOR;ASDR456455;Repuesto 
1933;5;ESCAPE;TYGD5679LL;Repuesto 
1934;5;DISCO DE FRENOS;VGT5862DE;Repuesto 
1935;5;HALOGENOS;ARTY0986450;Repuesto 
1936;5;FILTRO DE AIRE;ADT157863;Repuesto 
1937;5;TIJERETA;4587RADADD;Repuesto 
1938;5;BUJIAS;85FDTG2345;Repuesto 
1939;5;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
1940;5;RETROVISOR;GDS0278DW;Repuesto 
1941;5;AMORTIGUADORES;SDFCV44574;Repuesto 
1942;5;BATERIAS DIENER;89JHTF654;Repuesto 
1943;5;TURBINA;ASWD5478;Repuesto 
1944;5;COMPRESOR;5367DRTS58;Repuesto 
1945;5;RADIADOR;ASDR456455;Repuesto 
1946;5;ESCAPE;TYGD5679LL;Repuesto 
1947;5;DISCO DE FRENOS;VGT5862DE;Repuesto 
1948;5;HALOGENOS;ARTY0986450;Repuesto 
1949;5;FILTRO DE AIRE;ADT157863;Repuesto 
1950;5;TIJERETA;4587RADADD;Repuesto 
1951;5;BUJIAS;85FDTG2345;Repuesto 
1952;5;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
1953;5;RETROVISOR;GDS0278DW;Repuesto 
1954;5;AMORTIGUADORES;SDFCV44574;Repuesto 
1955;5;BATERIAS DIENER;89JHTF654;Repuesto 
1956;5;TURBINA;ASWD5478;Repuesto 
1957;5;COMPRESOR;5367DRTS58;Repuesto 
1958;5;RADIADOR;ASDR456455;Repuesto 
1959;5;ESCAPE;TYGD5679LL;Repuesto 
1960;5;DISCO DE FRENOS;VGT5862DE;Repuesto 
1961;5;HALOGENOS;ARTY0986450;Repuesto 
1962;5;FILTRO DE AIRE;ADT157863;Repuesto 
1963;5;TIJERETA;4587RADADD;Repuesto 
1964;5;BUJIAS;85FDTG2345;Repuesto 
1965;5;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
1966;5;RETROVISOR;GDS0278DW;Repuesto 
1967;5;AMORTIGUADORES;SDFCV44574;Repuesto 
1968;5;BATERIAS DIENER;89JHTF654;Repuesto 
1969;5;TURBINA;ASWD5478;Repuesto 
1970;5;COMPRESOR;5367DRTS58;Repuesto 
1971;5;RADIADOR;ASDR456455;Repuesto 
1972;5;ESCAPE;TYGD5679LL;Repuesto 
1973;5;DISCO DE FRENOS;VGT5862DE;Repuesto 
1974;5;HALOGENOS;ARTY0986450;Repuesto 
1975;6;FILTRO DE AIRE;ADT157863;Repuesto 
1976;6;TIJERETA;4587RADADD;Repuesto 
1977;6;BUJIAS;85FDTG2345;Repuesto 
1978;6;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
1979;6;RETROVISOR;GDS0278DW;Repuesto 
1980;6;AMORTIGUADORES;SDFCV44574;Repuesto 
1981;6;BATERIAS DIENER;89JHTF654;Repuesto 
1982;6;TURBINA;ASWD5478;Repuesto 
1983;6;COMPRESOR;5367DRTS58;Repuesto 
1984;6;RADIADOR;ASDR456455;Repuesto 
1985;6;ESCAPE;TYGD5679LL;Repuesto 
1986;6;DISCO DE FRENOS;VGT5862DE;Repuesto 
1987;6;HALOGENOS;ARTY0986450;Repuesto 
1988;6;FILTRO DE AIRE;ADT157863;Repuesto 
1989;6;TIJERETA;4587RADADD;Repuesto 
1990;6;BUJIAS;85FDTG2345;Repuesto 
1991;6;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
1992;6;RETROVISOR;GDS0278DW;Repuesto 
1993;6;AMORTIGUADORES;SDFCV44574;Repuesto 
1994;6;BATERIAS DIENER;89JHTF654;Repuesto 
1995;6;TURBINA;ASWD5478;Repuesto 
1996;6;COMPRESOR;5367DRTS58;Repuesto 
1997;6;RADIADOR;ASDR456455;Repuesto 
1998;6;ESCAPE;TYGD5679LL;Repuesto 
1999;1;FILTRO DE AIRE;ADT157863;Repuesto 
2000;1;TIJERETA;4587RADADD;Repuesto 
2001;1;BUJIAS;85FDTG2345;Repuesto 
2002;1;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
2003;1;RETROVISOR;GDS0278DW;Repuesto 
2004;1;AMORTIGUADORES;SDFCV44574;Repuesto 
2005;1;BATERIAS DIENER;89JHTF654;Repuesto 
2006;1;TURBINA;ASWD5478;Repuesto 
2007;1;COMPRESOR;5367DRTS58;Repuesto 
2008;1;RADIADOR;ASDR456455;Repuesto 
2009;1;ESCAPE;TYGD5679LL;Repuesto 
2010;1;DISCO DE FRENOS;VGT5862DE;Repuesto 
2011;1;HALOGENOS;ARTY0986450;Repuesto 
2012;1;FILTRO DE AIRE;ADT157863;Repuesto 
2013;1;TIJERETA;4587RADADD;Repuesto 
2014;1;BUJIAS;85FDTG2345;Repuesto 
2015;1;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
2016;1;RETROVISOR;GDS0278DW;Repuesto 
2017;1;AMORTIGUADORES;SDFCV44574;Repuesto 
2018;1;BATERIAS DIENER;89JHTF654;Repuesto 
2019;1;TURBINA;ASWD5478;Repuesto 
2020;1;COMPRESOR;5367DRTS58;Repuesto 
2021;1;RADIADOR;ASDR456455;Repuesto 
2022;1;ESCAPE;TYGD5679LL;Repuesto 
2023;1;DISCO DE FRENOS;VGT5862DE;Repuesto 
2024;1;HALOGENOS;ARTY0986450;Repuesto 
2025;2;FILTRO DE AIRE;ADT157863;Repuesto 
2026;2;TIJERETA;4587RADADD;Repuesto 
2027;2;BUJIAS;85FDTG2345;Repuesto 
2028;2;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
2029;2;RETROVISOR;GDS0278DW;Repuesto 
2030;2;AMORTIGUADORES;SDFCV44574;Repuesto 
2031;2;BATERIAS DIENER;89JHTF654;Repuesto 
2032;2;TURBINA;ASWD5478;Repuesto 
2033;2;COMPRESOR;5367DRTS58;Repuesto 
2034;2;RADIADOR;ASDR456455;Repuesto 
2035;2;ESCAPE;TYGD5679LL;Repuesto 
2036;2;DISCO DE FRENOS;VGT5862DE;Repuesto 
2037;2;HALOGENOS;ARTY0986450;Repuesto 
2038;2;FILTRO DE AIRE;ADT157863;Repuesto 
2039;2;TIJERETA;4587RADADD;Repuesto 
2040;2;BUJIAS;85FDTG2345;Repuesto 
2041;2;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
2042;2;RETROVISOR;GDS0278DW;Repuesto 
2043;2;AMORTIGUADORES;SDFCV44574;Repuesto 
2044;2;BATERIAS DIENER;89JHTF654;Repuesto 
2045;2;TURBINA;ASWD5478;Repuesto 
2046;2;COMPRESOR;5367DRTS58;Repuesto 
2047;2;RADIADOR;ASDR456455;Repuesto 
2048;2;ESCAPE;TYGD5679LL;Repuesto 
2049;2;DISCO DE FRENOS;VGT5862DE;Repuesto 
2050;2;HALOGENOS;ARTY0986450;Repuesto 
2051;2;FILTRO DE AIRE;ADT157863;Repuesto 
2052;2;TIJERETA;4587RADADD;Repuesto 
2053;2;BUJIAS;85FDTG2345;Repuesto 
2054;2;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
2055;2;RETROVISOR;GDS0278DW;Repuesto 
2056;2;AMORTIGUADORES;SDFCV44574;Repuesto 
2057;2;BATERIAS DIENER;89JHTF654;Repuesto 
2058;2;TURBINA;ASWD5478;Repuesto 
2059;2;COMPRESOR;5367DRTS58;Repuesto 
2060;2;RADIADOR;ASDR456455;Repuesto 
2061;2;ESCAPE;TYGD5679LL;Repuesto 
2062;2;DISCO DE FRENOS;VGT5862DE;Repuesto 
2063;2;HALOGENOS;ARTY0986450;Repuesto 
2064;3;FILTRO DE AIRE;ADT157863;Repuesto 
2065;3;TIJERETA;4587RADADD;Repuesto 
2066;3;BUJIAS;85FDTG2345;Repuesto 
2067;3;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
2068;3;RETROVISOR;GDS0278DW;Repuesto 
2069;3;AMORTIGUADORES;SDFCV44574;Repuesto 
2070;3;BATERIAS DIENER;89JHTF654;Repuesto 
2071;3;TURBINA;ASWD5478;Repuesto 
2072;3;COMPRESOR;5367DRTS58;Repuesto 
2073;3;RADIADOR;ASDR456455;Repuesto 
2074;3;ESCAPE;TYGD5679LL;Repuesto 
2075;3;DISCO DE FRENOS;VGT5862DE;Repuesto 
2076;3;HALOGENOS;ARTY0986450;Repuesto 
2077;3;FILTRO DE AIRE;ADT157863;Repuesto 
2078;3;TIJERETA;4587RADADD;Repuesto 
2079;3;BUJIAS;85FDTG2345;Repuesto 
2080;3;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
2081;3;RETROVISOR;GDS0278DW;Repuesto 
2082;3;AMORTIGUADORES;SDFCV44574;Repuesto 
2083;3;BATERIAS DIENER;89JHTF654;Repuesto 
2084;3;TURBINA;ASWD5478;Repuesto 
2085;3;COMPRESOR;5367DRTS58;Repuesto 
2086;3;RADIADOR;ASDR456455;Repuesto 
2087;3;ESCAPE;TYGD5679LL;Repuesto 
2088;3;DISCO DE FRENOS;VGT5862DE;Repuesto 
2089;3;HALOGENOS;ARTY0986450;Repuesto 
2090;3;FILTRO DE AIRE;ADT157863;Repuesto 
2091;3;TIJERETA;4587RADADD;Repuesto 
2092;3;BUJIAS;85FDTG2345;Repuesto 
2093;3;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
2094;3;RETROVISOR;GDS0278DW;Repuesto 
2095;3;AMORTIGUADORES;SDFCV44574;Repuesto 
2096;3;BATERIAS DIENER;89JHTF654;Repuesto 
2097;3;TURBINA;ASWD5478;Repuesto 
2098;3;COMPRESOR;5367DRTS58;Repuesto 
2099;3;RADIADOR;ASDR456455;Repuesto 
2100;3;ESCAPE;TYGD5679LL;Repuesto 
2101;3;DISCO DE FRENOS;VGT5862DE;Repuesto 
2102;3;HALOGENOS;ARTY0986450;Repuesto 
2103;4;FILTRO DE AIRE;ADT157863;Repuesto 
2104;4;TIJERETA;4587RADADD;Repuesto 
2105;4;BUJIAS;85FDTG2345;Repuesto 
2106;4;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
2107;4;RETROVISOR;GDS0278DW;Repuesto 
2108;4;AMORTIGUADORES;SDFCV44574;Repuesto 
2109;4;BATERIAS DIENER;89JHTF654;Repuesto 
2110;4;TURBINA;ASWD5478;Repuesto 
2111;4;COMPRESOR;5367DRTS58;Repuesto 
2112;4;RADIADOR;ASDR456455;Repuesto 
2113;4;ESCAPE;TYGD5679LL;Repuesto 
2114;4;DISCO DE FRENOS;VGT5862DE;Repuesto 
2115;4;HALOGENOS;ARTY0986450;Repuesto 
2116;4;FILTRO DE AIRE;ADT157863;Repuesto 
2117;4;TIJERETA;4587RADADD;Repuesto 
2118;4;BUJIAS;85FDTG2345;Repuesto 
2119;4;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
2120;4;RETROVISOR;GDS0278DW;Repuesto 
2121;4;AMORTIGUADORES;SDFCV44574;Repuesto 
2122;4;BATERIAS DIENER;89JHTF654;Repuesto 
2123;4;TURBINA;ASWD5478;Repuesto 
2124;4;COMPRESOR;5367DRTS58;Repuesto 
2125;4;RADIADOR;ASDR456455;Repuesto 
2126;4;ESCAPE;TYGD5679LL;Repuesto 
2127;4;DISCO DE FRENOS;VGT5862DE;Repuesto 
2128;4;HALOGENOS;ARTY0986450;Repuesto 
2129;4;FILTRO DE AIRE;ADT157863;Repuesto 
2130;4;TIJERETA;4587RADADD;Repuesto 
2131;4;BUJIAS;85FDTG2345;Repuesto 
2132;4;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
2133;4;RETROVISOR;GDS0278DW;Repuesto 
2134;4;AMORTIGUADORES;SDFCV44574;Repuesto 
2135;4;BATERIAS DIENER;89JHTF654;Repuesto 
2136;4;TURBINA;ASWD5478;Repuesto 
2137;4;COMPRESOR;5367DRTS58;Repuesto 
2138;4;RADIADOR;ASDR456455;Repuesto 
2139;4;ESCAPE;TYGD5679LL;Repuesto 
2140;4;DISCO DE FRENOS;VGT5862DE;Repuesto 
2141;4;HALOGENOS;ARTY0986450;Repuesto 
2142;5;FILTRO DE AIRE;ADT157863;Repuesto 
2143;5;TIJERETA;4587RADADD;Repuesto 
2144;5;BUJIAS;85FDTG2345;Repuesto 
2145;5;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
2146;5;RETROVISOR;GDS0278DW;Repuesto 
2147;5;AMORTIGUADORES;SDFCV44574;Repuesto 
2148;5;BATERIAS DIENER;89JHTF654;Repuesto 
2149;5;TURBINA;ASWD5478;Repuesto 
2150;5;COMPRESOR;5367DRTS58;Repuesto 
2151;5;RADIADOR;ASDR456455;Repuesto 
2152;5;ESCAPE;TYGD5679LL;Repuesto 
2153;5;DISCO DE FRENOS;VGT5862DE;Repuesto 
2154;5;HALOGENOS;ARTY0986450;Repuesto 
2155;5;FILTRO DE AIRE;ADT157863;Repuesto 
2156;5;TIJERETA;4587RADADD;Repuesto 
2157;5;BUJIAS;85FDTG2345;Repuesto 
2158;5;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
2159;5;RETROVISOR;GDS0278DW;Repuesto 
2160;5;AMORTIGUADORES;SDFCV44574;Repuesto 
2161;5;BATERIAS DIENER;89JHTF654;Repuesto 
2162;5;TURBINA;ASWD5478;Repuesto 
2163;5;COMPRESOR;5367DRTS58;Repuesto 
2164;5;RADIADOR;ASDR456455;Repuesto 
2165;5;ESCAPE;TYGD5679LL;Repuesto 
2166;5;DISCO DE FRENOS;VGT5862DE;Repuesto 
2167;5;HALOGENOS;ARTY0986450;Repuesto 
2168;5;FILTRO DE AIRE;ADT157863;Repuesto 
2169;5;TIJERETA;4587RADADD;Repuesto 
2170;5;BUJIAS;85FDTG2345;Repuesto 
2171;5;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
2172;5;RETROVISOR;GDS0278DW;Repuesto 
2173;5;AMORTIGUADORES;SDFCV44574;Repuesto 
2174;5;BATERIAS DIENER;89JHTF654;Repuesto 
2175;5;TURBINA;ASWD5478;Repuesto 
2176;5;COMPRESOR;5367DRTS58;Repuesto 
2177;5;RADIADOR;ASDR456455;Repuesto 
2178;5;ESCAPE;TYGD5679LL;Repuesto 
2179;5;DISCO DE FRENOS;VGT5862DE;Repuesto 
2180;5;HALOGENOS;ARTY0986450;Repuesto 
2181;5;FILTRO DE AIRE;ADT157863;Repuesto 
2182;5;TIJERETA;4587RADADD;Repuesto 
2183;5;BUJIAS;85FDTG2345;Repuesto 
2184;5;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
2185;5;RETROVISOR;GDS0278DW;Repuesto 
2186;5;AMORTIGUADORES;SDFCV44574;Repuesto 
2187;5;BATERIAS DIENER;89JHTF654;Repuesto 
2188;5;TURBINA;ASWD5478;Repuesto 
2189;5;COMPRESOR;5367DRTS58;Repuesto 
2190;5;RADIADOR;ASDR456455;Repuesto 
2191;5;ESCAPE;TYGD5679LL;Repuesto 
2192;5;DISCO DE FRENOS;VGT5862DE;Repuesto 
2193;5;HALOGENOS;ARTY0986450;Repuesto 
2194;5;FILTRO DE AIRE;ADT157863;Repuesto 
2195;5;TIJERETA;4587RADADD;Repuesto 
2196;5;BUJIAS;85FDTG2345;Repuesto 
2197;5;PASTILLAS DE FRENO;53556FDS4RT;Repuesto 
2198;5;RETROVISOR;GDS0278DW;Repuesto 
2199;5;AMORTIGUADORES;SDFCV44574;Repuesto 
2200;5;BATERIAS DIENER;89JHTF654;Repuesto 
2201;5;TURBINA;ASWD5478;Repuesto 
2202;5;COMPRESOR;5367DRTS58;Repuesto 
